colct_stdde,sle_site_domn,prices_prdlst_id,goods_nm,shop_nm,anals_trget_pc,Price,expsr_ordr,job_id,kf,Rand
2020-02-14,search.shopping.naver.com,F012091,엘지생활건강 테라브레스 미세먼지 마스크 KF94 소형1개 - 리치시앤씨,리치시앤씨,3900,,50,490008,94,0.953218697
2020-04-26,search.shopping.naver.com,F012050,애니쿨 KF94 마스크 3매 식약처인증 미세먼지 황사 방역마스크 - 패션플러스,패션플러스,6600,2200,62,490015,94,0.953292848
2020-05-04,search.shopping.naver.com,F012050,뉴네퓨어 황사방역마스크 kf94 (5개입) (끈 조절기능) - 위메프,위메프,19000,3800,6,490001,94,0.953302884
2020-05-03,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 옥션,옥션,3450,3450,16,490008,94,0.953379833
2020-05-22,search.shopping.naver.com,F012050,국산 KF94 마스크 대형 소형 방역 황사 미세먼지 화이트 개별포장 식약처인증 5매입 - 만재샵,만재샵,12500,2500,20,490015,94,0.953612657
2020-04-02,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 중형 화이트 2매 - 썸타는언니,썸타는언니,7000,3500,50,490013,80,0.953630317
2020-04-16,search.shopping.naver.com,F012050,애경마스크 kf94 4중구조 대형마스크 개별포장 1개 - 위메프,위메프,4030,4030,12,490008,94,0.953748432
2020-05-11,search.shopping.naver.com,F012050,KF94 원파인데이 숨마스크 황사미세먼지마스크 대형 1개 - 제이팜플러스,제이팜플러스,2600,2600,4,490008,94,0.95386003
2020-05-20,search.shopping.naver.com,F012050,에코드림 KF80 1매 방역 마스크 국내생산 개별포장 - 주식회사 에코온,주식회사 에코온,1890,1890,16,490013,80,0.953866488
2020-03-22,search.shopping.naver.com,F012050,아레카 3D 미세먼지 황사마스크 KF94 10매 대형 - NEOCOMMERCE,NEOCOMMERCE,49900,4990,43,490015,94,0.953880346
2020-05-08,search.shopping.naver.com,F012050,코지(COZY) KF94마스크 대형(블랙) 10매 - 푸름웰니스,푸름웰니스,22500,2250,40,490015,94,0.953911036
2020-05-23,search.shopping.naver.com,F012050,더조은 미세먼지 황사마스크 KF94 대형 1개(5개입) 지퍼팩 마스크 - 쿠팡,쿠팡,14000,2800,20,490008,94,0.954000824
2020-04-15,search.shopping.naver.com,F012050,KF80마스크 퓨어 마스크 - 옥션,옥션,2820,2820,79,490013,80,0.95417733
2020-02-26,search.shopping.naver.com,F012091,핑크퐁면마스크 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,3000,,54,490008,94,0.954223027
2020-05-29,search.shopping.naver.com,F012050,에코드림 KF80 10매 방역 마스크 - 11번가,11번가,17720,1772,17,490013,80,0.954262612
2020-05-20,search.shopping.naver.com,F012050,[국산]KF80마스크 대형/개별포장 - 지피월드,지피월드,2640,2640,28,490013,80,0.954290292
2020-02-21,search.shopping.naver.com,F012091,더나은 KF94 미세먼지 황사 마스크 성인용 - 퍼니맘,퍼니맘,3890,,6,490008,94,0.95431771
2020-02-23,search.shopping.naver.com,F012091,kf94 소형 1개 뽀로로 어린이 유아 황사 마스크 국내제조 개별포장 - 라잇뷰티,라잇뷰티,3190,,19,490008,94,0.954342703
2020-04-11,search.shopping.naver.com,F012050,국대마스크 KF94 (대형) 5매입 - 가가몰화장품,가가몰화장품,17000,3400,18,490015,94,0.954351928
2020-03-25,search.shopping.naver.com,F012050,국산 대형 KF94 마스크 황사마스크 미세먼지 일회용마스크 - 5매 - 11번가,11번가,22170,4434,78,490015,94,0.954429112
2020-05-11,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - G마켓,G마켓,4660,4660,37,490008,94,0.95443274
2020-04-22,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 BLUE ONLY - 인터파크,인터파크,4150,4150,42,490008,94,0.954467279
2020-04-17,search.shopping.naver.com,F012050,쉼표리빙 황사방역 마스크 KF94 그레이 대형 (1팩 5매) - 쿠팡,쿠팡,14300,2860,9,490015,94,0.954486783
2020-04-21,search.shopping.naver.com,F012050,[더조은] 더조은 황사방역용 마스크 kf94 대형 5개입(블랙) - 위메프,위메프,21380,4276,62,490015,94,0.95452612
2020-05-26,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 대형 화이트 10매 개별포장 - 인터파크,인터파크,30800,3080,56,490013,80,0.95475111
2020-05-18,search.shopping.naver.com,F012050,마스크 대형 1개씩 개별포장 디자인 랜덤으로 발송 [국내제작 미세먼지마스크] KF94 KF80 일회용마스크 황사마스크 코로나19 - 티몬,티몬,3400,3400,21,490009,80,0.95477554
2020-04-19,search.shopping.naver.com,F012050,1개 - 5매입 세이프크린 KF94 마스크 화이트 대형 황사 미세먼지 일회용 - 헤르메스타운,헤르메스타운,12920,2584,30,490008,94,0.954855476
2020-05-09,search.shopping.naver.com,F012050,[KF80] New매일편한 보건용마스크 대형(화이트) 10매 - 푸름웰니스,푸름웰니스,16900,1690,7,490015,94,0.954858669
2020-03-11,search.shopping.naver.com,F012050,[SJ코비스] 라인 KF94 미세먼지 마스크 대형 3입 - 신라면세점,신라면세점,7569,2523,59,490015,94,0.954911456
2020-03-18,search.shopping.naver.com,F012050,핑크퐁면마스크 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,2500,2500,29,490008,94,0.95505642
2020-04-20,search.shopping.naver.com,F012050,식약처인증 KF94 에스엔팜 대형 일회용 블랙 마스크 개별포장1봉지5매 - 위메프,위메프,17500,3500,52,490015,94,0.955065239
2020-04-26,search.shopping.naver.com,F012050,국내산 KF94 황사 미세먼지 코로나 바이러스 마스크 일회용마스크 대형 공기청정 도부마스크 KF80 - 더블엠 2020,더블엠 2020,3600,3600,40,490009,80,0.955105168
2020-05-20,search.shopping.naver.com,F012050,건영크린텍 KF80 3D 입체 대형 흰색(3매입) - 쿠팡,쿠팡,6600,2200,79,490013,80,0.955183046
2020-04-23,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 BLUE ONLY - 위메프,위메프,4700,4700,14,490008,94,0.955190934
2020-04-25,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - 11번가,11번가,2310,2310,6,490008,94,0.955215852
2020-04-25,search.shopping.naver.com,F012050,"다존,이노센트외 KF94,KF80 황사 방역마스크 대형 개별포장 10개 - 마켓 온",마켓 온,26000,2600,31,490015,94,0.955301338
2020-02-11,search.shopping.naver.com,F012091,SM 황사마스크 KF80 1개 - G마켓,G마켓,3500,,8,490009,80,0.955366547
2020-04-26,search.shopping.naver.com,F012050,뉴네퓨어 황사 방역용 마스크 KF94 대형 성인용5매입 - 브리에쥬르,브리에쥬르,21150,4230,8,490001,94,0.955532875
2020-04-17,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - QUQU,QUQU,2800,2800,3,490008,94,0.955580309
2020-05-01,search.shopping.naver.com,F012050,식약처인증 KF94방역마스크 황사마스크(대형/흰색/한묶음10개) - 11번가,11번가,24000,2400,77,490015,94,0.955589355
2020-05-02,search.shopping.naver.com,F012050,디와이생활건강 KF80 애니케어 흰색 대형마스크 5매 - 롯데홈쇼핑,롯데홈쇼핑,19440,3888,37,490013,80,0.955775323
2020-03-18,search.shopping.naver.com,F012050,몬스터건강 방역마스크(KF94인증) 5매 국대 미마 유한킴벌리덴탈 닥터퓨리 뉴네퓨어 에어글 휴안청 블링마 메디쉴드 - 몬스터건강,몬스터건강,39900,7980,6,490001,94,0.955877134
2020-02-14,search.shopping.naver.com,F012091,에버그린 다봉산업 마이케어 끈조절 미세먼지 마스크 KF80 대형 - 구루점빵,구루점빵,2400,,7,490009,80,0.955943084
2020-05-09,search.shopping.naver.com,F012050,일동 푸른숲 보령 5why 중외 좋은숨 동아 더스논 KF94 미세먼지 황사마스크 KF99 KF80 어린이 - 오렌지팜,오렌지팜,3000,3000,1,490003,94,0.956132085
2020-05-26,search.shopping.naver.com,F012050,웰킵스 스마트 미세먼지황사마스크 KF94 대형 1개 - 옥션,옥션,2870,2870,14,490008,94,0.956163431
2020-04-24,search.shopping.naver.com,F012050,기타 KF94 황사방역미세먼지 [익일출고] 대형마스크 1개 랜덤발송 - 쿠팡,쿠팡,2400,2400,27,490008,94,0.956245577
2020-04-24,search.shopping.naver.com,F012050,도부마스크 끌라레루트 KF80 마스크 대형 블랙 5매입 성인용 - 쿠팡,쿠팡,19900,3980,38,490013,80,0.956447439
2020-05-12,search.shopping.naver.com,F012050,국산 kf80 마스크 대형 - 도그몰,도그몰,2300,2300,18,490013,80,0.956477532
2020-04-29,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 위메프,위메프,4850,4850,17,490008,94,0.956517474
2020-04-23,search.shopping.naver.com,F012050,크린케어 KF94 대형 미세먼지 황사 마스크(화이트 1개) - 가자안전센터,가자안전센터,1650,1650,30,490009,94,0.956563398
2020-05-06,search.shopping.naver.com,F012050,[20개묶음 할인]소형 마스크 블랙 개별밀봉포장 1개 JWB-1094 KF94 소형 마스크 kf80 먼지차단 - 쿠팡,쿠팡,32000,1600,30,490009,80,0.956645646
2020-05-20,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스 - 옥션,옥션,4850,4850,18,490008,94,0.956694065
2020-04-08,search.shopping.naver.com,F012050,KF94 미세먼지마스크 대형1개 크리넥스인가드웰킵스 - G마켓,G마켓,3690,3690,17,490008,94,0.956701707
2020-04-05,search.shopping.naver.com,F012050,식약처인증 KF94 마스크 대형 1개 회사 랜덤 - 11번가,11번가,3300,3300,32,490008,94,0.95673262
2020-04-04,search.shopping.naver.com,F012050,식약처인증 KF94 마스크 대형 1개 회사 랜덤 - 11번가,11번가,3300,3300,30,490008,94,0.95675359
2020-05-04,search.shopping.naver.com,F012050,"웰킵스 KF94 마스크 대형 1개씩판매,재고확보 - 11번가",11번가,2660,2660,22,490008,94,0.956762364
2020-04-03,search.shopping.naver.com,F012050,이지팜 미세먼지 황사방역용 마스크 KF94 대형 10매 - G마켓,G마켓,52710,5271,73,490015,94,0.956940726
2020-04-02,search.shopping.naver.com,F012050,웰클린 황사마스크 KF94 백색 소형 5매입 1개 - 건강케어,건강케어,17500,3500,33,490008,94,0.956942855
2020-05-14,search.shopping.naver.com,F012050,애니쿨 KF94 마스크 30매 식약처인증 미세먼지 황사 방역마스크 - 패션플러스,패션플러스,54000,1800,77,490015,94,0.957007643
2020-04-25,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 BLUE ONLY - 옥션,옥션,4650,4650,37,490008,94,0.957058898
2020-05-09,search.shopping.naver.com,F012050,크린웰 KF80 마스크 대형 화이트 개별포장 - 쿠팡,쿠팡,1990,1990,78,490013,80,0.957073043
2020-04-29,search.shopping.naver.com,F012050,KF94 대형 참조은 / 웰킵스 대형 국산 일회용 마스크 1개(5매) - 케이벨류,케이벨류,15500,3100,7,490008,94,0.957144682
2020-04-22,search.shopping.naver.com,F012050,[아텍스] 하이가드 방역마스크 KF94 대형 1개(5매입) - 11번가,11번가,8820,1764,28,490008,94,0.957370543
2020-02-15,search.shopping.naver.com,F012091,초 미세먼지 마스크 KF94 식약처인증 일동제약 푸른숲 황사마스크 /동아제약 더스논 파이브와이 우한 폐렴 바이러스 예방 - 세상의모든안전화,세상의모든안전화,3000,,23,490003,94,0.957370881
2020-05-17,search.shopping.naver.com,F012050,[KF94 대형 5매입] 건영크린텍 황사방역마스크(화이트) 10매 - 푸름웰니스,푸름웰니스,18900,1890,34,490015,94,0.957454123
2020-05-13,search.shopping.naver.com,F012050,(재고보유 오늘출발) 뉴네퓨어 건영 이룸 대형 성인용 KF94 코로나 마스크 랜덤발송 1매입 - SHALL I,SHALL I,2990,2990,37,490015,94,0.957488949
2020-02-22,search.shopping.naver.com,F012091,로봇트레인 마스크에프 KF94 1개(소형) - GSfresh,GSfresh,2200,,54,490008,94,0.957558949
2020-05-06,search.shopping.naver.com,F012050,몬스터건강 에코원 1매 대형마스크KF94 국대 미마 유한킴벌리덴탈 닥터퓨리 뉴네퓨어 휴안청 블링마 메디쉴드 - 몬스터건강,몬스터건강,7900,7900,30,490001,94,0.957760905
2020-05-19,search.shopping.naver.com,F012050,몬스터건강 국내배송 KF94 식약처 인증 황사 방역마스크 바이러스격리 대형 10개(2포) 닥터퓨리 해가든 메이브리즈 3MN95 동국제약 바디럽 크린조이 - 몬스터건강,몬스터건강,49900,2495,4,490002,94,0.957768869
2020-05-25,search.shopping.naver.com,F012050,마스크 흰색 대형 제로베이 kf94 황사마스크 - 티몬,티몬,1820,1820,69,490015,94,0.957839465
2020-04-27,search.shopping.naver.com,F012050,KF80 마스크 황사마스크 (건영 KF80 대형 3매입) - 요고다기프트,요고다기프트,6864,2288,20,490013,80,0.957999663
2020-04-28,search.shopping.naver.com,F012050,일동 푸른숲 보령 5why 중외 좋은숨 동아 더스논 KF94 미세먼지 황사마스크 KF99 KF80 어린이 - 오렌지팜,오렌지팜,3000,3000,1,490003,94,0.958010068
2020-05-07,search.shopping.naver.com,F012050,KF80 애니케어 대형 흰색마스크 5매 - 인터파크,인터파크,17900,3580,73,490013,80,0.958019379
2020-02-10,search.shopping.naver.com,F012090,네퓨어 KF94 황사 방역용 마스크 (대형 성인용),whattobuy 와뚜바,2900,,10,750012,94,0.958045863
2020-04-10,search.shopping.naver.com,F012050,일월 KF94 국내생산 보건용마스크 대형 5매 국내배송 - G9,G9,17820,3564,22,490015,94,0.958055977
2020-02-18,search.shopping.naver.com,F012091,당일발송kf94황사마스크소형어린이마스크x1개식약처 - G마켓,G마켓,2500,,21,490008,94,0.958066785
2020-04-20,search.shopping.naver.com,F012050,애경마스크 kf94 4중구조 대형마스크 개별포장 1개 - 쿠팡,쿠팡,4150,4150,22,490008,94,0.958221153
2020-04-18,search.shopping.naver.com,F012050,KF94 소형 마스크 1개 (5매입) x 3개 (총 15매) 랜덤발송 - 쿠팡,쿠팡,42000,2800,15,490008,94,0.95836252
2020-05-25,search.shopping.naver.com,F012050,미세먼지마스크 KF80 대형 1개 [뉴네퓨어] 끈조절 미세먼지 황사마스크 KF94 - 티몬,티몬,1320,1320,17,490008,94,0.958448001
2020-03-26,search.shopping.naver.com,F012050,KF94 (초등생 ~ 얼굴 작은 성인여성) 황사마스크 1개 (1매입) x 25개 (총 25매) - 동백꽃상회,동백꽃상회,87400,3496,31,490008,94,0.958666618
2020-04-26,search.shopping.naver.com,F012050,당일출고 KF94마스크 국내생산 대형 긴급수량확보 - 올리브,올리브,2200,2200,31,490015,94,0.958741108
2020-03-13,search.shopping.naver.com,F012050,방역 마스크 KF94 대형 화이트 일회용 개별 포장 1개 - 파이닉스 공조냉동,파이닉스 공조냉동,3990,3990,45,490015,94,0.958871653
2020-05-09,search.shopping.naver.com,F012050,국산 네오메드 솔바람 KF94 마스크 중형 대형 1매입 - 닥터바디,닥터바디,2800,2800,22,490015,94,0.958913989
2020-04-08,search.shopping.naver.com,F012050,소확행몰 맑은하늘 대형 황사 마스크 KF80 - 5개 - 11번가,11번가,14240,2848,68,490013,80,0.958969488
2020-05-21,search.shopping.naver.com,F012050,맑은하늘 황사마스크 대형 KF80 화이트 1매 - G마켓,G마켓,1930,1930,79,490013,80,0.959108117
2020-04-30,search.shopping.naver.com,F012050,디와이생활건강 KF80 애니케어 흰색 대형마스크 5매 - 롯데홈쇼핑,롯데홈쇼핑,19440,3888,40,490013,80,0.959114029
2020-05-19,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3530,3530,31,490008,94,0.95937089
2020-05-11,search.shopping.naver.com,F012050,닥터퓨리 닥터퓨리 미세먼지 황사 마스크 KF94 대형 1개입 - G마켓,G마켓,3290,3290,3,490002,94,0.95943848
2020-05-01,search.shopping.naver.com,F012050,kf94 마스크 황사방역마스크 KF94 대형 1개 개별포장 - 11번가,11번가,2140,2140,29,490008,94,0.959615174
2020-04-26,search.shopping.naver.com,F012050,휴안청플러스 국내생산 KF94 마스크 5매 식약처인증 미세먼지 황사 방역마스크 - 패션플러스,패션플러스,11250,2250,1,490015,94,0.959739418
2020-04-18,search.shopping.naver.com,F012050,국산 KF94 황사 미세먼지 마스크 대형 개별포장 5매 - 11번가,11번가,12900,2580,75,490015,94,0.959885678
2020-04-12,search.shopping.naver.com,F012050,소확행몰 맑은하늘 대형 황사 마스크 KF80 - 5개 - 11번가,11번가,14240,2848,39,490013,80,0.959905508
2020-02-27,search.shopping.naver.com,F012091,JY이노센트 미세먼지 차단 마스크 KF80 (소형) - G마켓,G마켓,3080,,23,490013,80,0.959915224
2020-04-07,search.shopping.naver.com,F012050,[애니프리] 미세먼지 마스크 대형 10매 / KF80 시험 기준 통과 - 11번가,11번가,22170,2217,73,490013,80,0.959929865
2020-05-22,search.shopping.naver.com,F012050,웰킵스 대형 KF94 마스크 /25개입/성인용.재고확보 - 인터파크,인터파크,68160,2726.4,64,490015,94,0.960020141
2020-04-17,search.shopping.naver.com,F012050,네퓨어 KF94 파인텍 20매 성인용 미세먼지마스크 끈조절 황사마스크 - 리얼라이즈,리얼라이즈,58900,2945,3,490001,94,0.960117947
2020-02-26,search.shopping.naver.com,F012091,헬로키티멸균마스크 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,3500,,53,490008,94,0.960118349
2020-04-19,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 옥션,옥션,4650,4650,48,490008,94,0.960231001
2020-05-08,search.shopping.naver.com,F012050,크린웰 KF80 마스크 화이트 대형 황사 미세먼지 방역용 마스크 - 다온7,다온7,1830,1830,16,490013,80,0.960286125
2020-03-31,search.shopping.naver.com,F012050,국산 kf80 대형 마스크 / 우한코로나 - G마켓,G마켓,5190,5190,31,490013,80,0.960323694
2020-04-27,search.shopping.naver.com,F012050,이노센트 KF80 마스크 미세먼지 황사방역용 어린이마스크 아동마스크 (1개) - 공순이도매,공순이도매,2360,2360,9,490009,80,0.960417862
2020-05-08,search.shopping.naver.com,F012050,"크린가드 하이가드 쉼표리빙 5매 KF94 마스크 대형 (재고O, 당일출고) - 팡팡이스토어",팡팡이스토어,13000,2600,10,490001,94,0.960487688
2020-04-27,search.shopping.naver.com,F012050,쉼표리빙 황사방역 마스크 KF94 그레이 대형 (1팩 5매) - 쿠팡,쿠팡,14300,2860,6,490015,94,0.960518893
2020-04-21,search.shopping.naver.com,F012050,미니키티국내산 황사 방역용 미세먼지 마스크 KF94 소형 1개 (브랜드랜덤) - 캐릭터용품쇼핑몰스토리마켓,캐릭터용품쇼핑몰스토리마켓,2500,2500,12,490008,94,0.960569107
2020-02-21,search.shopping.naver.com,F012091,기타 편한숨 황사 방역마스크 KF94 소형 1매입 1개 - 쿠팡,쿠팡,2500,,28,490008,94,0.960586877
2020-05-24,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - 위메프,위메프,2250,2250,5,490008,94,0.960638104
2020-04-09,search.shopping.naver.com,F012050,굿데이 방역마스크/황사마스크/KF94/대형/소형/1개 - 옥션,옥션,1200,1200,41,490008,94,0.960879034
2020-05-08,search.shopping.naver.com,F012050,숨쉬고 편안한숨 KF80 대형 화이트 황사마스크 5매 - 해피키즈몰,해피키즈몰,16500,3300,36,490013,80,0.960907626
2020-04-28,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,4390,4390,16,490008,94,0.960916146
2020-04-29,search.shopping.naver.com,F012050,랜덤배송 KF94 대형 마스크 1개(5매)x3개 (총 15매) - 쿠팡,쿠팡,37500,2500,32,490008,94,0.960942454
2020-04-09,search.shopping.naver.com,F012050,소확행몰 맑은하늘 대형 황사 마스크 KF80 - 5개 (마스크재고 보유) - 소확행 몰,소확행 몰,15000,3000,23,490013,80,0.96104103
2020-04-02,search.shopping.naver.com,F012050,휴안청 황사방역용 마스크 KF94 대형 5매 - 11번가,11번가,17630,3526,79,490015,94,0.961062246
2020-05-13,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 인터파크,인터파크,3790,3790,34,490008,94,0.961192788
2020-02-18,search.shopping.naver.com,F012091,공룡메카드입체마스크[어린이용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,5000,,61,490008,94,0.961216579
2020-04-02,search.shopping.naver.com,F012050,당일출고 KF94 황사방역용마스크 유아용 아동용 성인용 소형 대형 1개 낱개포장 - 실크트리,실크트리,3650,3650,5,490008,94,0.961263664
2020-04-07,search.shopping.naver.com,F012050,일월 KF94 국내생산 보건용마스크 대형 5매 국내배송 - G9,G9,17820,3564,53,490015,94,0.961266379
2020-04-15,search.shopping.naver.com,F012050,[재고보유][당일][에디슨]KF94 소형 화이트 3매입(1개) (유아/어린이에게잘맞는사이즈) 프리텍방역용 마스크 - 위메프,위메프,11100,3700,22,490008,94,0.961267132
2020-03-16,search.shopping.naver.com,F012050,유한킴벌리 크리넥스 황사 마스크 플러스 3중 대형 KF80 미세먼지 마스크 방역마스크 일회용 마스크 - 하나K몰,하나K몰,4600,4600,68,490013,80,0.961344357
2020-05-26,search.shopping.naver.com,F012050,성인용 대형 KF94 네퓨어 일회용 미세먼지 황사 마스크 20매(4팩) 국내생산 - 드리미샵,드리미샵,51800,2590,10,490015,94,0.961366783
2020-04-29,search.shopping.naver.com,F012050,(재고보유 오늘출발) 뉴네퓨어 건영 이룸 대형 성인용 KF94 코로나 마스크 랜덤발송 10매입 - SHALL I,SHALL I,34900,3490,10,490001,94,0.961374515
2020-05-05,search.shopping.naver.com,F012050,KF94 대형 참조은 / 웰킵스 대형 국산 일회용 마스크 1개(5매) - 케이벨류,케이벨류,15500,3100,39,490008,94,0.96138696
2020-05-19,search.shopping.naver.com,F012050,(재고보유 오늘출발) 뉴네퓨어 건영 이룸 대형 성인용 KF94 코로나 마스크 랜덤발송 1매입 - SHALL I,SHALL I,2990,2990,9,490001,94,0.961595573
2020-05-07,search.shopping.naver.com,F012050,다존 KF94 황사 방역마스크 대형 개별포장 1개 - 건강온,건강온,2600,2600,34,490008,94,0.961625747
2020-04-20,search.shopping.naver.com,F012050,대형 흰색 도부라이프텍 국내생산배송 일회용 마스크 미국 N95 인증 KF94보다 우수 1개 1매 - 티몬,티몬,2920,2920,29,490008,94,0.961730888
2020-05-09,search.shopping.naver.com,F012050,파인텍 네퓨어 KF94 5개입x1개 황사 미세먼지 일회용 마스크 - 옥션,옥션,14500,2900,22,490001,94,0.961818435
2020-05-02,search.shopping.naver.com,F012050,[뉴크린웰] 마스크 KF80 대형 흰색 건강관리하는데 필수템 - 티몬,티몬,2590,2590,56,490013,80,0.961946142
2020-05-01,search.shopping.naver.com,F012050,(재고보유 오늘출발) 뉴네퓨어 건영 이룸 대형 성인용 KF94 코로나 마스크 랜덤발송 10매입 - SHALL I,SHALL I,34900,3490,11,490001,94,0.961994859
2020-03-14,search.shopping.naver.com,F012050,방역 마스크 KF94 대형 화이트 일회용 개별 포장 1개 - 파이닉스 공조냉동,파이닉스 공조냉동,3990,3990,13,490008,94,0.962008997
2020-05-14,search.shopping.naver.com,F012050,"국산 kf94 마스크 대형 (1인2개한정,오늘출발) - 도그몰",도그몰,1700,1700,66,490015,94,0.962158107
2020-05-18,search.shopping.naver.com,F012050,늘푸른 마스크 KF94대형 화이트 일회용 개별 포장 1개 - 파이닉스 공조냉동,파이닉스 공조냉동,3990,3990,8,490008,94,0.962195369
2020-04-22,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 옥션,옥션,3450,3450,37,490008,94,0.962276096
2020-04-30,search.shopping.naver.com,F012050,국내생산 국대마스크 KF94 대형 화이트 10매 1봉에 5개입x2 무료배송 12시 주문건 당일출고 - 티몬,티몬,24160,2416,75,490015,94,0.96228449
2020-04-02,search.shopping.naver.com,F012050,당일출고 [5매입] KF94 마스크 대형 방역 미세먼지 황사 정품 - 티몬,티몬,21040,4208,72,490015,94,0.962422176
2020-04-12,search.shopping.naver.com,F012050,코로나19 kf80 필터교체형 아동용 피타 연예인 네오프렌 마스크 - 꿈꾸는 나나씨,꿈꾸는 나나씨,3500,3500,2,490013,80,0.962514677
2020-05-01,search.shopping.naver.com,F012050,소형마스크 일회용마스크 화이트 개별밀봉포장 1개/KF94/소형/마스크/kf80/먼지차단/일회용마스크/블랙마 - 위메프,위메프,2010,2010,28,490009,80,0.962904886
2020-05-18,search.shopping.naver.com,F012050,(당일출고) 코지 KF94 마스크 대형 5매입 블랙 - G마켓,G마켓,10860,2172,72,490015,94,0.962930804
2020-02-17,search.shopping.naver.com,F012091,더숨 KF94 미세먼지 황사마스크 화이트 중형 - 옥션,옥션,2500,,36,490008,94,0.962948662
2020-05-01,search.shopping.naver.com,F012050,KF94 대형 입체 마스크 1개 / 화이트 / 제로베이 - 옥션,옥션,2400,2400,19,490008,94,0.962961021
2020-02-14,search.shopping.naver.com,F012091,국산LG생활건강 KF80 황사마스크 1개 당일발송가능 - G마켓,G마켓,3830,,33,490009,80,0.963087504
2020-03-31,search.shopping.naver.com,F012050,[국산] KF94 마스크 (대형) 식약처 인증 / 개별포장 - 11번가,11번가,3440,3440,78,490015,94,0.963116427
2020-05-17,search.shopping.naver.com,F012050,크린숨 방역마스크 KF94 황사 미세먼지 코로나 대형 - 인터파크,인터파크,2300,2300,37,490015,94,0.963198452
2020-05-04,search.shopping.naver.com,F012050,엠플러스 국산 미세먼지 황사마스크 KF80 화이트 1개 - 옥션,옥션,1900,1900,79,490013,80,0.963280708
2020-05-28,search.shopping.naver.com,F012050,네퓨어 KF94 5매입 2팩 [의약외품] 파인텍 네퓨어 KF94 마스크 10매 - 티몬,티몬,33250,3325,25,490001,94,0.963284384
2020-04-27,search.shopping.naver.com,F012050,후아마스크 오펜가드 KF80 마스크 (교체용) 5매 - 위메프,위메프,15000,3000,58,490013,80,0.963329234
2020-02-10,search.shopping.naver.com,F012090,패션멘토 일회용 황사마스크 KF80,롯데홈쇼핑,1390,,5,490009,80,0.963399342
2020-04-10,search.shopping.naver.com,F012050,KF94 마스크 식약처인증 황사 방역 마스크 대형 1매 휴안청플러스 - 패션플러스,패션플러스,2900,2900,33,490015,94,0.963425257
2020-02-11,search.shopping.naver.com,F012091,파인텍 네퓨어 황사방역용 마스크 KF94 대형 - 퍼니맘,퍼니맘,3980,,8,490001,94,0.963620257
2020-02-14,search.shopping.naver.com,F012091,동아제약 황사마스크 더스논 어린이소형 KF94 1개입 - 마미쿨,마미쿨,2000,,19,490003,94,0.963662814
2020-03-16,search.shopping.naver.com,F012050,숨프리 KF94 황사방역마스크 성인용 미세먼지 대형 마스크 1개입 - elvin전자상거래,elvin전자상거래,4900,4900,25,490015,94,0.963674907
2020-04-05,search.shopping.naver.com,F012050,소확행몰 맑은하늘 대형 황사 마스크 KF80 - 5개 - 소확행 몰,소확행 몰,15000,3000,48,490013,80,0.963704604
2020-02-10,search.shopping.naver.com,F012090,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개,제니지니,4220,,64,490008,94,0.963760433
2020-05-25,search.shopping.naver.com,F012050,KF80 애니케어 대형 흰색마스크 5매 - 인터파크,인터파크,17900,3580,66,490013,80,0.963773661
2020-05-22,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스 - 인터파크,인터파크,4320,4320,17,490008,94,0.963994543
